YEAR,MONTH,STATE,Total
2002,11,MN,4333364
2002,11,MO,6146642
2002,11,MS,3135829
2002,11,MT,1998363
2002,11,NC,10209626
2002,11,ND,2743401
2002,11,NE,2674240
2002,11,NH,1435519
2002,11,NJ,4853115
2002,11,NM,2481890
2002,11,NV,2634448
2002,11,NY,10420107
2002,11,OH,11526821
2002,11,OK,3861096
2002,11,OR,3807260
2002,11,PA,16699033
2002,11,RI,796499
2002,11,SC,6787759
2002,11,SD,691176
2002,11,TN,7558126
2002,11,TX,27143326
2002,11,US-TOTAL,296289561
2002,11,UT,2891496
2002,11,VA,5310784
2002,11,VT,497837
2002,11,WA,7895005
2002,11,WI,4720871
2002,11,WV,7927443
2002,11,WY,3672860
2002,12,AK,649079
2002,12,AL,11830201
2002,12,AR,3652850
2002,12,AZ,8448838
2002,12,CA,14535214
2002,12,CO,3958055
2002,12,CT,2487302
2002,12,DC,3589
2002,12,DE,464122
2002,12,FL,15414389
2002,12,GA,10043644
2002,12,HI,952904
2002,12,IA,3797896
2002,12,ID,516409
2002,12,IL,15940112
2002,12,IN,10517917
2002,12,KS,4049743
2002,12,KY,7738726
2002,12,LA,7340091
2002,12,MA,4092060
2002,12,MD,4718826
2002,12,ME,1955108
2002,12,MI,10010083
2002,12,MN,4763810
2002,12,MO,7547414
2002,12,MS,3272858
2002,12,MT,2111264
2002,12,NC,11093819
2002,12,ND,2839299
2002,12,NE,2852569
2002,12,NH,1629317
2002,12,NJ,5383007
2002,12,NM,2415591
2002,12,NV,2779479
2002,12,NY,11663799
2002,12,OH,12729578
2002,12,OK,4256230
2002,12,OR,3887266
2002,12,PA,18815059
2002,12,RI,677821
2002,12,SC,8402550
2002,12,SD,550365
2002,12,TN,8081829
2002,12,TX,29653578
2002,12,US-TOTAL,324833705
2002,12,UT,3184363
2002,12,VA,6526879
2002,12,VT,523124
2002,12,WA,8376427
2002,12,WI,4978431
2002,12,WV,8646483
2002,12,WY,4074344
2003,1,AK,609407
2003,1,AL,11998910
2003,1,AR,3934354
2003,1,AZ,7712985
2003,1,CA,14215326
2003,1,CO,4020976
2003,1,CT,2741799
2003,1,DC,9933
2003,1,DE,768684
2003,1,FL,17879123
2003,1,GA,10863899
2003,1,HI,852870
2003,1,IA,3853168
2003,1,ID,566980
2003,1,IL,17232190
2003,1,IN,11557442
2003,1,KS,4314016
2003,1,KY,8780469
2003,1,LA,8483143
2003,1,MA,3966793
2003,1,MD,5488227
2003,1,ME,2066118
2003,1,MI,10162380
2003,1,MN,4770665
2003,1,MO,7838958
2003,1,MS,3301849
2003,1,MT,2012247
2003,1,NC,11948916
2003,1,ND,2902698
2003,1,NE,2874231
2003,1,NH,1886439
2003,1,NJ,5699406
2003,1,NM,2801117
2003,1,NV,2790622
2003,1,NY,12116825
2003,1,OH,13402673
2003,1,OK,4776296
2003,1,OR,4454978
2003,1,PA,19337056
2003,1,RI,514400
2003,1,SC,8855016
2003,1,SD,597557
2003,1,TN,8496350
2003,1,TX,31481066
2003,1,US-TOTAL,341988901
2003,1,UT,3372612
2003,1,VA,7232320
2003,1,VT,532756
2003,1,WA,8056693
2003,1,WI,5042991
2003,1,WV,8732335
2003,1,WY,4080635
2003,2,AK,539875
2003,2,AL,10347090
2003,2,AR,3640880
2003,2,AZ,6826508
2003,2,CA,13116456
2003,2,CO,3560219
2003,2,CT,2535482
2003,2,DC,12549
2003,2,DE,758318
2003,2,FL,14191219
2003,2,GA,9084450
2003,2,HI,784072
2003,2,IA,3225052
2003,2,ID,710748
2003,2,IL,15206502
2003,2,IN,10310388
2003,2,KS,3565035
2003,2,KY,7601059
2003,2,LA,6891153
2003,2,MA,3655391
2003,2,MD,4364069
2003,2,ME,1428676
2003,2,MI,8638739
2003,2,MN,4466153
2003,2,MO,7077289
2003,2,MS,2586021
2003,2,MT,2030894
2003,2,NC,10663801
2003,2,ND,2530840
2003,2,NE,2497067
2003,2,NH,1670461
2003,2,NJ,4818783
2003,2,NM,2403216
2003,2,NV,2379929
2003,2,NY,10944295
2003,2,OH,11763742
2003,2,OK,4254823
2003,2,OR,4020326
2003,2,PA,16578190
2003,2,RI,529660
2003,2,SC,7718478
2003,2,SD,505073
2003,2,TN,7506658
2003,2,TX,27728850
2003,2,US-TOTAL,299248777
2003,2,UT,2709176
2003,2,VA,6192659
2003,2,VT,453374
2003,2,WA,7493482
2003,2,WI,4837733
2003,2,WV,8316617
2003,2,WY,3577254
2003,3,AK,557686
2003,3,AL,10122699
2003,3,AR,3575540
2003,3,AZ,7203211
2003,3,CA,14464511
2003,3,CO,3649616
2003,3,CT,2329661
2003,3,DC,13086
2003,3,DE,862529
2003,3,FL,16140949
2003,3,GA,9339514
2003,3,HI,896323
2003,3,IA,3613600
2003,3,ID,748792
2003,3,IL,15647333
2003,3,IN,10142198
2003,3,KS,3785454
2003,3,KY,7104497
2003,3,LA,7196978
2003,3,MA,3597497
2003,3,MD,3872170
2003,3,ME,1470730
2003,3,MI,9542766
2003,3,MN,4314990
2003,3,MO,6779429
2003,3,MS,2949029
2003,3,MT,2002670
2003,3,NC,10562750
2003,3,ND,2854354
2003,3,NE,2238430
2003,3,NH,1811757
2003,3,NJ,4956360
2003,3,NM,2592122
2003,3,NV,2633116
2003,3,NY,11245487
2003,3,OH,11769386
2003,3,OK,4254872
2003,3,OR,4508851
2003,3,PA,15762772
2003,3,RI,559264
2003,3,SC,7469532
2003,3,SD,630931
2003,3,TN,7194103
2003,3,TX,27561026
2003,3,US-TOTAL,304317265
2003,3,UT,2634971
2003,3,VA,5642444
2003,3,VT,516309
2003,3,WA,8711008
2003,3,WI,4887393
2003,3,WV,7591678
2003,3,WY,3804892
2003,4,AK,489725
2003,4,AL,9287219
2003,4,AR,3461058
2003,4,AZ,6290091
2003,4,CA,13673534
2003,4,CO,3422347
2003,4,CT,2456710
2003,4,DC,764
2003,4,DE,570206
2003,4,FL,15879758
2003,4,GA,9559573
2003,4,HI,863887
2003,4,IA,3175725
2003,4,ID,1078124
2003,4,IL,14029722
2003,4,IN,9689163
2003,4,KS,3605804
2003,4,KY,7087228
2003,4,LA,6895171
2003,4,MA,3620862
2003,4,MD,3893583
2003,4,ME,1491109
2003,4,MI,8276170
2003,4,MN,4130478
2003,4,MO,5701016
2003,4,MS,2975200
2003,4,MT,1637192
2003,4,NC,8981131
2003,4,ND,2238069
2003,4,NE,1950122
2003,4,NH,1593297
2003,4,NJ,4259213
2003,4,NM,2628586
2003,4,NV,1984483
2003,4,NY,10151233
2003,4,OH,9974107
2003,4,OK,4493053
2003,4,OR,4068724
2003,4,PA,15397250
2003,4,RI,280271
2003,4,SC,7529300
2003,4,SD,675989
2003,4,TN,6185695
2003,4,TX,27798918
2003,4,US-TOTAL,285755699
2003,4,UT,2963403
2003,4,VA,4903213
2003,4,VT,535470
2003,4,WA,9060897
2003,4,WI,4466171
2003,4,WV,7305460
2003,4,WY,3090225
2003,5,AK,479760
2003,5,AL,11678712
2003,5,AR,4017478
2003,5,AZ,7363669
2003,5,CA,15699591
2003,5,CO,3704431
2003,5,CT,2430488
2003,5,DC,1614
2003,5,DE,298549
2003,5,FL,19225012
2003,5,GA,10423805
2003,5,HI,921209
2003,5,IA,3136220
2003,5,ID,1184465
2003,5,IL,14340225
2003,5,IN,9907401
2003,5,KS,3713936
2003,5,KY,6990153
2003,5,LA,8407824
2003,5,MA,3152744
2003,5,MD,3246069
2003,5,ME,1357658
2003,5,MI,7450050
2003,5,MN,4191571
2003,5,MO,6603287
2003,5,MS,3555874
2003,5,MT,2257633
2003,5,NC,9628462
2003,5,ND,2206087
2003,5,NE,2158745
2003,5,NH,1693775
2003,5,NJ,4043446
2003,5,NM,2910145
2003,5,NV,2028938
2003,5,NY,10268821
2003,5,OH,10860779
2003,5,OK,4899934
2003,5,OR,3666603
2003,5,PA,16190576
2003,5,RI,257864
2003,5,SC,7579385
2003,5,SD,675770
2003,5,TN,6199438
2003,5,TX,33088612
2003,5,US-TOTAL,307544887
2003,5,UT,3337725
2003,5,VA,5181811
2003,5,VT,552343
2003,5,WA,8862075
2003,5,WI,4548306
2003,5,WV,7784834
2003,5,WY,3180984
2003,6,AK,457662
2003,6,AL,12249635
2003,6,AR,4975779
2003,6,AZ,7860177
2003,6,CA,16354813
2003,6,CO,3680869
2003,6,CT,2420485
2003,6,DC,3552
2003,6,DE,458633
2003,6,FL,19384082
2003,6,GA,10783201
2003,6,HI,920525
2003,6,IA,3530704
2003,6,ID,1070551
2003,6,IL,15214247
2003,6,IN,10018613
2003,6,KS,3918197
2003,6,KY,7727130
2003,6,LA,8415161
2003,6,MA,3811120
2003,6,MD,4134068
2003,6,ME,1407577
2003,6,MI,8916069
2003,6,MN,4373818
2003,6,MO,7443097
2003,6,MS,3468569
2003,6,MT,2626178
2003,6,NC,10608322
2003,6,ND,2405014
2003,6,NE,2249301
2003,6,NH,1695778
2003,6,NJ,4930259
2003,6,NM,2858626
2003,6,NV,2933056
2003,6,NY,11383956
2003,6,OH,11663063
2003,6,OK,5476834
2003,6,OR,4177775
2003,6,PA,17019923
2003,6,RI,424484
2003,6,SC,8166688
2003,6,SD,676615
2003,6,TN,6850302
2003,6,TX,34534461
2003,6,US-TOTAL,328693698
2003,6,UT,3147618
2003,6,VA,6128536
2003,6,VT,487737
2003,6,WA,9005608
2003,6,WI,4753091
2003,6,WV,8041428
2003,6,WY,3450709
2003,7,AK,492110
2003,7,AL,13553964
2003,7,AR,5307824
2003,7,AZ,9948056
2003,7,CA,21007159
2003,7,CO,4562538
2003,7,CT,2665351
2003,7,DC,10741
2003,7,DE,979827
2003,7,FL,20868452
2003,7,GA,11996176
2003,7,HI,974551
2003,7,IA,3841459
2003,7,ID,1288785
2003,7,IL,17593204
2003,7,IN,11365216
2003,7,KS,4716871
2003,7,KY,8511140
2003,7,LA,9168461
2003,7,MA,4951818
2003,7,MD,4947573
2003,7,ME,1586944
2003,7,MI,10775589
2003,7,MN,5040671
2003,7,MO,8724176
2003,7,MS,3947422
2003,7,MT,2606711
2003,7,NC,11673027
2003,7,ND,2858422
2003,7,NE,3070652
2003,7,NH,1929474
2003,7,NJ,5839951
2003,7,NM,3108701
2003,7,NV,3175095
2003,7,NY,13221829
2003,7,OH,13080276
2003,7,OK,7142643
2003,7,OR,3990837
2003,7,PA,18956589
2003,7,RI,634943
2003,7,SC,9155602
2003,7,SD,816467
2003,7,TN,8905820
2003,7,TX,37686562
2003,7,US-TOTAL,374396050
2003,7,UT,3583900
2003,7,VA,7565696
2003,7,VT,474980
2003,7,WA,8601735
2003,7,WI,5501845
2003,7,WV,8036040
2003,7,WY,3952172
2003,8,AK,472271
2003,8,AL,14083709
2003,8,AR,5192639
2003,8,AZ,9905323
2003,8,CA,19727905
2003,8,CO,4615909
2003,8,CT,2801570
2003,8,DC,24567
2003,8,DE,962093
2003,8,FL,20387201
2003,8,GA,12516893
2003,8,HI,985653
2003,8,IA,3990721
2003,8,ID,1123989
2003,8,IL,18652238
2003,8,IN,11924892
2003,8,KS,4559469
2003,8,KY,8607766
2003,8,LA,9500465
2003,8,MA,4922346
2003,8,MD,5101230
2003,8,ME,1604758
2003,8,MI,10153619
2003,8,MN,5109946
2003,8,MO,8894661
2003,8,MS,4336220
2003,8,MT,2449751
2003,8,NC,12330301
2003,8,ND,2913933
2003,8,NE,3008087
2003,8,NH,2284305
2003,8,NJ,5815634
2003,8,NM,3213720
2003,8,NV,3317687
2003,8,NY,13437338
2003,8,OH,14045384
2003,8,OK,7231138
2003,8,OR,3840253
2003,8,PA,19732328
2003,8,RI,561791
2003,8,SC,9142413
2003,8,SD,817112
2003,8,TN,9162238
2003,8,TX,39825981
2003,8,US-TOTAL,381816319
2003,8,UT,3526630
2003,8,VA,8033795
2003,8,VT,508700
2003,8,WA,8191086
2003,8,WI,5887019
2003,8,WV,8620813
2003,8,WY,3760832
2003,9,AK,502055
2003,9,AL,11762841
2003,9,AR,4324690
2003,9,AZ,9159867
2003,9,CA,18012674
2003,9,CO,3723495
2003,9,CT,2507008
2003,9,DC,-599
2003,9,DE,650757
2003,9,FL,19577027
2003,9,GA,10656662
2003,9,HI,959190
2003,9,IA,3475063
2003,9,ID,808364
2003,9,IL,15629856
2003,9,IN,10126752
2003,9,KS,3671069
2003,9,KY,7122101
2003,9,LA,7926711
2003,9,MA,4068313
2003,9,MD,4269161
2003,9,ME,1487914
2003,9,MI,9445537
2003,9,MN,4428908
2003,9,MO,6734680
2003,9,MS,3450177
2003,9,MT,2115038
2003,9,NC,10033681
2003,9,ND,2363251
2003,9,NE,2513758
2003,9,NH,1927273
2003,9,NJ,4356738
2003,9,NM,2460041
2003,9,NV,3081490
2003,9,NY,11328032
2003,9,OH,11981472
2003,9,OK,4813694
2003,9,OR,3811775
2003,9,PA,16151643
2003,9,RI,514177
2003,9,SC,7666886
2003,9,SD,801981
2003,9,TN,7753363
2003,9,TX,32709962
2003,9,US-TOTAL,323135534
2003,9,UT,3227577
2003,9,VA,5956786
2003,9,VT,402877
2003,9,WA,6775608
2003,9,WI,5021509
2003,9,WV,7347561
2003,9,WY,3539089
2003,10,AK,540416
2003,10,AL,10497018
2003,10,AR,3875780
2003,10,AZ,7975217
2003,10,CA,16924678
2003,10,CO,3653867
2003,10,CT,2102300
2003,10,DC,-625
2003,10,DE,358518
2003,10,FL,16752656
2003,10,GA,9108332
2003,10,HI,992259
2003,10,IA,3678648
2003,10,ID,584929
2003,10,IL,14667481
2003,10,IN,9096811
2003,10,KS,3508307
2003,10,KY,6828157
2003,10,LA,7489845
2003,10,MA,4508087
2003,10,MD,3850445
2003,10,ME,1744866
2003,10,MI,9236279
2003,10,MN,4591314
2003,10,MO,6622328
2003,10,MS,3320570
2003,10,MT,2055338
2003,10,NC,9426695
2003,10,ND,2480387
2003,10,NE,2407405
2003,10,NH,1384486
2003,10,NJ,4145867
2003,10,NM,2473185
2003,10,NV,2956483
2003,10,NY,10850027
2003,10,OH,12840110
2003,10,OK,4609268
2003,10,OR,3911898
2003,10,PA,16237665
2003,10,RI,433972
2003,10,SC,6969843
2003,10,SD,716938
2003,10,TN,7754139
2003,10,TX,29649701
2003,10,US-TOTAL,306740933
2003,10,UT,3200939
2003,10,VA,5474527
2003,10,VT,480807
2003,10,WA,7828864
2003,10,WI,4889997
2003,10,WV,7496906
2003,10,WY,3557002
2003,11,AK,566108
2003,11,AL,10397157
2003,11,AR,4029835
2003,11,AZ,6916873
2003,11,CA,14342394
2003,11,CO,3839640
2003,11,CT,1854707
2003,11,DC,-645
2003,11,DE,324198
2003,11,FL,16041692
2003,11,GA,8832568
2003,11,HI,907466
2003,11,IA,3108526
2003,11,ID,629683
2003,11,IL,14617684
2003,11,IN,9848329
2003,11,KS,2938933
2003,11,KY,6958234
2003,11,LA,6728818
2003,11,MA,4082432
2003,11,MD,4211019
2003,11,ME,1565165
2003,11,MI,8800567
2003,11,MN,4713385
2003,11,MO,6925158
2003,11,MS,3025487
2003,11,MT,2032247
2003,11,NC,9886127
2003,11,ND,2677792
2003,11,NE,2648792
2003,11,NH,1710469
2003,11,NJ,3946299
2003,11,NM,2413608
2003,11,NV,2906495
2003,11,NY,10661573
2003,11,OH,12317804
2003,11,OK,3789463
2003,11,OR,4084677
2003,11,PA,16235900
2003,11,RI,539415
2003,11,SC,6179538
2003,11,SD,615618
2003,11,TN,7407638
2003,11,TX,28094336
2003,11,US-TOTAL,297866711
2003,11,UT,3110234
2003,11,VA,5617124
2003,11,VT,532164
2003,11,WA,8256491
2003,11,WI,4918040
2003,11,WV,7322434
2003,11,WY,3757019
2003,12,AK,631656
2003,12,AL,11508267
2003,12,AR,4065243
2003,12,AZ,7234241
2003,12,CA,15249501
2003,12,CO,4182880
2003,12,CT,2699487
2003,12,DC,-793
2003,12,DE,399975
2003,12,FL,16282842
2003,12,GA,10911760
2003,12,HI,918366
2003,12,IA,3487309
2003,12,ID,627526
2003,12,IL,16224578
2003,12,IN,10901012
2003,12,KS,4270470
2003,12,KY,8400885
2003,12,LA,7781311
2003,12,MA,4047621
2003,12,MD,4866623
2003,12,ME,1760120
2003,12,MI,9949295
2003,12,MN,4919096
2003,12,MO,7881008
2003,12,MS,3231860
2003,12,MT,2442827
2003,12,NC,11839106
2003,12,ND,2891280
2003,12,NE,2839393
2003,12,NH,2009593
2003,12,NJ,4587395
2003,12,NM,2872585
2003,12,NV,3007493
2003,12,NY,12033898
2003,12,OH,12939332
2003,12,OK,4884838
2003,12,OR,4429442
2003,12,PA,18749621
2003,12,RI,370903
2003,12,SC,7339997
2003,12,SD,413786
2003,12,TN,8806047
2003,12,TX,29040209
2003,12,US-TOTAL,331680430
2003,12,UT,3208882
2003,12,VA,7380509
2003,12,VT,550445
2003,12,WA,9251144
2003,12,WI,5368329
2003,12,WV,8115447
2003,12,WY,3875789
2004,1,AK,630134
2004,1,AL,11708403
2004,1,AR,4518173
2004,1,AZ,8746793
2004,1,CA,15284726
2004,1,CO,4156909
2004,1,CT,3329601
2004,1,DC,15820
2004,1,DE,1029603
2004,1,FL,16522206
2004,1,GA,11008323
2004,1,HI,908574
2004,1,IA,3836370
2004,1,ID,849724
2004,1,IL,16933157
2004,1,IN,11768336
2004,1,KS,4253890
2004,1,KY,9096009
2004,1,LA,8361745
2004,1,MA,4563744
2004,1,MD,5159735
2004,1,ME,1873921
2004,1,MI,10340444
2004,1,MN,5062682
2004,1,MO,7954358
2004,1,MS,3486949
2004,1,MT,2294198
2004,1,NC,11984391
2004,1,ND,2740985
2004,1,NE,2887274
2004,1,NH,2080438
2004,1,NJ,4941003
2004,1,NM,2685209
2004,1,NV,2573520
2004,1,NY,12969321
2004,1,OH,13356016
2004,1,OK,4930861
2004,1,OR,4925452
2004,1,PA,19439149
2004,1,RI,427816
2004,1,SC,9102893
2004,1,SD,628479
2004,1,TN,8296107
2004,1,TX,30156780
2004,1,US-TOTAL,346545627
2004,1,UT,3238078
2004,1,VA,7620639
2004,1,VT,536774
2004,1,WA,9012500
2004,1,WI,5341153
2004,1,WV,9010651
2004,1,WY,3965612
2004,2,AK,566724
2004,2,AL,10680462
2004,2,AR,3941515
2004,2,AZ,7765218
2004,2,CA,14469302
2004,2,CO,3797793
2004,2,CT,2514600
2004,2,DC,1829
2004,2,DE,625390
2004,2,FL,15179167
2004,2,GA,9990160
2004,2,HI,870435
2004,2,IA,3792357
2004,2,ID,760975
2004,2,IL,15286485
2004,2,IN,10303404
2004,2,KS,3668989
2004,2,KY,8063642
2004,2,LA,7824006
2004,2,MA,3826796
2004,2,MD,4465294
2004,2,ME,1774685
2004,2,MI,9557816
2004,2,MN,4326062
2004,2,MO,6516598
2004,2,MS,3464538
2004,2,MT,2063240
2004,2,NC,11220606
2004,2,ND,2574748
2004,2,NE,2620581
2004,2,NH,2008531
2004,2,NJ,4630598
2004,2,NM,2356326
2004,2,NV,2818038
2004,2,NY,11216986
2004,2,OH,11324155
2004,2,OK,4799794
2004,2,OR,4490745
2004,2,PA,17756335
2004,2,RI,364120
2004,2,SC,8297939
2004,2,SD,584055
2004,2,TN,8026262
2004,2,TX,28775703
2004,2,US-TOTAL,314279910
2004,2,UT,2736523
2004,2,VA,6554590
2004,2,VT,453438
2004,2,WA,8217815
2004,2,WI,5101540
2004,2,WV,7549602
2004,2,WY,3703400
2004,3,AK,548703
2004,3,AL,9497506
2004,3,AR,3847579
2004,3,AZ,8337058
2004,3,CA,15867472
2004,3,CO,3711710
2004,3,CT,2519364
2004,3,DC,549
2004,3,DE,614682
2004,3,FL,15683467
2004,3,GA,8987521
2004,3,HI,905146
2004,3,IA,3505759
2004,3,ID,752894
2004,3,IL,15167553
2004,3,IN,10005631
2004,3,KS,3581144
2004,3,KY,7709184
2004,3,LA,7715176
2004,3,MA,4316368
2004,3,MD,4526304
2004,3,ME,1653720
2004,3,MI,10334527
2004,3,MN,4216184
2004,3,MO,7159776
2004,3,MS,2602239
2004,3,MT,2246757
2004,3,NC,9639521
2004,3,ND,2497656
2004,3,NE,2500782
2004,3,NH,2022266
2004,3,NJ,4491819
2004,3,NM,2353946
2004,3,NV,2712844
2004,3,NY,11131806
2004,3,OH,11425202
2004,3,OK,4280329
2004,3,OR,4661658
2004,3,PA,16999955
2004,3,RI,270275
2004,3,SC,7805320
2004,3,SD,599283
2004,3,TN,7614127
2004,3,TX,28321408
2004,3,US-TOTAL,308812096
2004,3,UT,2657625
2004,3,VA,6071504
2004,3,VT,563097
2004,3,WA,7722283
2004,3,WI,4993154
2004,3,WV,7682592
2004,3,WY,3779669
2004,4,AK,484846
2004,4,AL,9053434
2004,4,AR,3366895
2004,4,AZ,7874960
2004,4,CA,15347643
2004,4,CO,3484489
2004,4,CT,1801730
2004,4,DC,-563
2004,4,DE,675969
2004,4,FL,15769671
2004,4,GA,9489688
2004,4,HI,906672
2004,4,IA,3145841
2004,4,ID,742528
2004,4,IL,14179226
2004,4,IN,9675974
2004,4,KS,3480697
2004,4,KY,6784696
2004,4,LA,7353408
2004,4,MA,4309111
2004,4,MD,3670423
2004,4,ME,1521912
2004,4,MI,9117803
2004,4,MN,3877699
2004,4,MO,6467731
2004,4,MS,3269582
2004,4,MT,1749500
2004,4,NC,9239967
2004,4,ND,2130095
2004,4,NE,2435204
2004,4,NH,2066282
2004,4,NJ,3467702
2004,4,NM,2270932
2004,4,NV,2056432
2004,4,NY,10093579
2004,4,OH,11028457
2004,4,OK,4240407
2004,4,OR,4042132
2004,4,PA,16458745
2004,4,RI,317615
2004,4,SC,6820563
2004,4,SD,655537
2004,4,TN,7355661
2004,4,TX,27791931
2004,4,US-TOTAL,290559914
2004,4,UT,2882613
2004,4,VA,5842878
2004,4,VT,218067
2004,4,WA,7790530
2004,4,WI,4398341
2004,4,WV,5979322
2004,4,WY,3375358
2004,5,AK,493888
2004,5,AL,11607251
2004,5,AR,4021321
2004,5,AZ,8950590
2004,5,CA,15718952
2004,5,CO,3805778
2004,5,CT,2578411
2004,5,DC,2674
2004,5,DE,627074
2004,5,FL,18970471
2004,5,GA,11447240
2004,5,HI,938897
2004,5,IA,3016434
2004,5,ID,1221249
2004,5,IL,15881001
2004,5,IN,9937845
2004,5,KS,4046587
2004,5,KY,7877720
2004,5,LA,8600368
2004,5,MA,3453283
2004,5,MD,4246127
2004,5,ME,1509915
2004,5,MI,9808198
2004,5,MN,4052876
2004,5,MO,6515499
2004,5,MS,4075342
2004,5,MT,2028616
2004,5,NC,11030286
2004,5,ND,2299339
2004,5,NE,2273842
2004,5,NH,1750615
2004,5,NJ,4271837
2004,5,NM,2906166
2004,5,NV,2827952
2004,5,NY,11598292
2004,5,OH,12518100
2004,5,OK,5005209
2004,5,OR,3945821
2004,5,PA,17994013
2004,5,RI,513407
2004,5,SC,7635482
2004,5,SD,827205
2004,5,TN,7819892
2004,5,TX,33666066
2004,5,US-TOTAL,327380264
2004,5,UT,3406138
2004,5,VA,6494994
2004,5,VT,513966
2004,5,WA,8778389
2004,5,WI,4406649
2004,5,WV,6546260
2004,5,WY,2916735
2004,6,AK,500427
2004,6,AL,12318166
2004,6,AR,4863284
2004,6,AZ,9196030
2004,6,CA,16367123
2004,6,CO,3819411
2004,6,CT,2888998
2004,6,DC,6154
2004,6,DE,613904
2004,6,FL,21522478
2004,6,GA,11772692
2004,6,HI,951766
2004,6,IA,3510598
2004,6,ID,1205832
2004,6,IL,16386729
2004,6,IN,10948984
2004,6,KS,3965419
2004,6,KY,8008420
2004,6,LA,8431193
2004,6,MA,3772717
2004,6,MD,4444012
2004,6,ME,1395137
2004,6,MI,9951796
2004,6,MN,4262550
2004,6,MO,7047970
2004,6,MS,4133025
2004,6,MT,2310588
2004,6,NC,10619782
2004,6,ND,2551007
2004,6,NE,2450651
2004,6,NH,1990038
2004,6,NJ,5227457
2004,6,NM,3013333
2004,6,NV,3474029
2004,6,NY,12047353
2004,6,OH,12977359
2004,6,OK,5368717
2004,6,OR,3831632
2004,6,PA,17409455
2004,6,RI,520592
2004,6,SC,8553700
2004,6,SD,674395
2004,6,TN,8346112
2004,6,TX,35388921
2004,6,US-TOTAL,345085079
2004,6,UT,3360645
2004,6,VA,6742736
2004,6,VT,332292
2004,6,WA,9567000
2004,6,WI,4806288
2004,6,WV,7595224
2004,6,WY,3640959
2004,7,AK,556776
2004,7,AL,13731131
2004,7,AR,5323916
2004,7,AZ,10722922
2004,7,CA,20382988
2004,7,CO,4559722
2004,7,CT,3064154
2004,7,DC,1680
2004,7,DE,754418
2004,7,FL,22007274
2004,7,GA,12711747
2004,7,HI,1006473
2004,7,IA,3834102
2004,7,ID,1336336
2004,7,IL,17500401
2004,7,IN,11199251
2004,7,KS,4275288
2004,7,KY,8541386
2004,7,LA,9205870
2004,7,MA,4390426
2004,7,MD,4609227
2004,7,ME,1462661
2004,7,MI,10468918
2004,7,MN,4660586
2004,7,MO,8480419
2004,7,MS,4757800
2004,7,MT,2455347
2004,7,NC,11837813
2004,7,ND,2697440
2004,7,NE,2865408
2004,7,NH,1998903
2004,7,NJ,5807470
2004,7,NM,3032065
2004,7,NV,3717403
2004,7,NY,12891093
2004,7,OH,13467462
2004,7,OK,6749675
2004,7,OR,3727000
2004,7,PA,19787000
2004,7,RI,433643
2004,7,SC,9413461
2004,7,SD,751611
2004,7,TN,8866418
2004,7,TX,39027778
2004,7,US-TOTAL,377331697
2004,7,UT,3458137
2004,7,VA,7839799
2004,7,VT,401720
2004,7,WA,8734346
2004,7,WI,5567037
2004,7,WV,8493179
2004,7,WY,3764615
2004,8,AK,549458
2004,8,AL,13007019
2004,8,AR,4946995
2004,8,AZ,10539042
2004,8,CA,19763239
2004,8,CO,4396167
2004,8,CT,3223514
2004,8,DC,4605
2004,8,DE,594083
2004,8,FL,21483936
2004,8,GA,11935490
2004,8,HI,1032493
2004,8,IA,3812369
2004,8,ID,1226153
2004,8,IL,16987295
2004,8,IN,11003828
2004,8,KS,4116113
2004,8,KY,8249292
2004,8,LA,9288799
2004,8,MA,4216622
2004,8,MD,4811158
2004,8,ME,1692030
2004,8,MI,10217182
2004,8,MN,4513680
2004,8,MO,8138310
2004,8,MS,4331151
2004,8,MT,2403554
2004,8,NC,11219197
2004,8,ND,2613678
2004,8,NE,2965633
2004,8,NH,2045774
2004,8,NJ,5949841
2004,8,NM,3089471
2004,8,NV,3978800
2004,8,NY,12551751
2004,8,OH,12785538
2004,8,OK,6265595
2004,8,OR,3789870
2004,8,PA,19603392
2004,8,RI,539402
2004,8,SC,9357648
2004,8,SD,732188
2004,8,TN,8614298
2004,8,TX,38636043
2004,8,US-TOTAL,368439037
2004,8,UT,3262697
2004,8,VA,7501908
2004,8,VT,511814
2004,8,WA,8258889
2004,8,WI,5541315
2004,8,WV,8122325
2004,8,WY,4018393
2004,9,AK,524071
2004,9,AL,11649266
2004,9,AR,4334321
2004,9,AZ,9405419
2004,9,CA,17634586
2004,9,CO,3894149
2004,9,CT,2830196
2004,9,DC,1001
2004,9,DE,636757
2004,9,FL,19195613
2004,9,GA,10389243
2004,9,HI,1000789
2004,9,IA,3743807
2004,9,ID,893523
2004,9,IL,16164943
2004,9,IN,10783856
2004,9,KS,3917136
2004,9,KY,7563438
2004,9,LA,8655103
2004,9,MA,3658635
2004,9,MD,4306826
2004,9,ME,1464794
2004,9,MI,9867171
2004,9,MN,4330076
2004,9,MO,7607685
2004,9,MS,3811357
2004,9,MT,2214858
2004,9,NC,9891950
2004,9,ND,2259826
2004,9,NE,2815343
2004,9,NH,2079432
2004,9,NJ,4925614
2004,9,NM,2819382
2004,9,NV,3542135
2004,9,NY,11483114
2004,9,OH,12134208
