Year,Month,State,industrial_usage
2015,3,KY,2615
2015,4,KY,2611
2015,5,KY,2730
2015,6,KY,2653
2015,7,KY,2575
2015,8,KY,2541
2015,9,KY,2506
2015,10,KY,2451
2015,11,KY,2264
2015,12,KY,2238
2016,1,KY,2293
2016,2,KY,2289
2016,3,KY,2342
2016,4,KY,2329
2016,5,KY,2381
2016,6,KY,2331
2016,7,KY,2362
2016,8,KY,2492
2016,9,KY,2358
2016,10,KY,2392
2016,11,KY,2336
2016,12,KY,2330
2017,1,KY,2332
2017,2,KY,2199
2017,3,KY,2376
2017,4,KY,2314
2017,5,KY,2454
2017,6,KY,2409
2017,7,KY,2449
2017,8,KY,2532
2017,9,KY,2393
2017,10,KY,2373
2017,11,KY,2320
2017,12,KY,2308
2018,1,KY,2364
2018,2,KY,2211
2018,3,KY,2449
2018,4,KY,2325
2018,5,KY,2391
2018,6,KY,2241
2018,7,KY,2392
2018,8,KY,2606
2018,9,KY,2487
2018,10,KY,2535
2018,11,KY,2457
2018,12,KY,2458
2019,1,KY,2312
2019,2,KY,2178
2019,3,KY,2280
2019,4,KY,2294
2019,5,KY,2353
2019,6,KY,2243
2019,7,KY,2340
2019,8,KY,2339
2019,9,KY,2277
2019,10,KY,2226
2019,11,KY,2168
2019,12,KY,2179
2020,1,KY,2230
2020,2,KY,2209
2020,3,KY,2252
2020,4,KY,2021
2001,1,MS,1230
2001,2,MS,1187
2001,3,MS,1227
2001,4,MS,1244
2001,5,MS,1306
2001,6,MS,1284
2001,7,MS,1336
2001,8,MS,1303
2001,9,MS,1319
2001,10,MS,1331
2001,11,MS,1283
2001,12,MS,1219
2002,1,MS,1280
2002,2,MS,1211
2002,3,MS,1229
2002,4,MS,1281
2002,5,MS,1312
2002,6,MS,1304
2002,7,MS,1327
2002,8,MS,1287
2002,9,MS,1181
2002,10,MS,1207
2002,11,MS,1182
2002,12,MS,1217
2003,1,MS,1245
2003,2,MS,1166
2003,3,MS,1191
2003,4,MS,1235
2003,5,MS,1286
2003,6,MS,1295
2003,7,MS,1255
2003,8,MS,1384
2003,9,MS,1312
2003,10,MS,1333
2003,11,MS,1292
2003,12,MS,1287
2004,1,MS,1273
2004,2,MS,1240
2004,3,MS,1281
2004,4,MS,1339
2004,5,MS,1304
2004,6,MS,1315
2004,7,MS,1349
2004,8,MS,1369
2004,9,MS,1287
2004,10,MS,1312
2004,11,MS,1317
2004,12,MS,1316
2005,1,MS,1325
2005,2,MS,1266
2005,3,MS,1308
2005,4,MS,1317
2005,5,MS,1337
2005,6,MS,1323
2005,7,MS,1308
2005,8,MS,1284
2005,9,MS,1093
2005,10,MS,1183
2005,11,MS,1240
2005,12,MS,1297
2006,1,MS,1274
2006,2,MS,1229
2006,3,MS,1318
2006,4,MS,1269
2006,5,MS,1327
2006,6,MS,1298
2006,7,MS,1359
2006,8,MS,1418
2006,9,MS,1360
2006,10,MS,1328
2006,11,MS,1281
2006,12,MS,1250
2007,1,MS,1286
2007,2,MS,1234
2007,3,MS,1308
2007,4,MS,1312
2007,5,MS,1343
2007,6,MS,1353
2007,7,MS,1403
2007,8,MS,1399
2007,9,MS,1383
2007,10,MS,1406
2007,11,MS,1387
2007,12,MS,1374
2008,1,MS,1350
2008,2,MS,1337
2008,3,MS,1355
2008,4,MS,1334
2008,5,MS,1389
2008,6,MS,1421
2008,7,MS,1446
2008,8,MS,1460
2008,9,MS,1337
2008,10,MS,1292
2008,11,MS,1273
2008,12,MS,1201
2009,1,MS,1165
2009,2,MS,1143
2009,3,MS,1168
2009,4,MS,1111
2009,5,MS,1227
2009,6,MS,1244
2009,7,MS,1357
2009,8,MS,1346
2009,9,MS,1286
2009,10,MS,1332
2009,11,MS,1278
2009,12,MS,1285
2010,1,MS,1260
2010,2,MS,1171
2010,3,MS,1270
2010,4,MS,1265
2010,5,MS,1307
2010,6,MS,1372
2010,7,MS,1385
2010,8,MS,1402
2010,9,MS,1351
2010,10,MS,1332
2010,11,MS,1286
2010,12,MS,1305
2011,1,MS,1331
2011,2,MS,1255
2011,3,MS,1336
2011,4,MS,1303
2011,5,MS,1323
2011,6,MS,1396
2011,7,MS,1461
2011,8,MS,1454
2011,9,MS,1408
2011,10,MS,1365
2011,11,MS,1290
2011,12,MS,1340
2012,1,MS,1405
2012,2,MS,1351
2012,3,MS,1428
2012,4,MS,1402
2012,5,MS,1409
2012,6,MS,1401
2012,7,MS,1470
2012,8,MS,1440
2012,9,MS,1334
2012,10,MS,1406
2012,11,MS,1383
2012,12,MS,1383
2013,1,MS,1296
2013,2,MS,1229
2013,3,MS,1293
2013,4,MS,1327
2013,5,MS,1358
2013,6,MS,1374
2013,7,MS,1434
2013,8,MS,1399
2013,9,MS,1389
2013,10,MS,1379
2013,11,MS,1309
2013,12,MS,1345
2014,1,MS,1328
2014,2,MS,1278
2014,3,MS,1326
2014,4,MS,1351
2014,5,MS,1375
2014,6,MS,1345
2014,7,MS,1424
2014,8,MS,1447
2014,9,MS,1410
2014,10,MS,1401
2014,11,MS,1356
2014,12,MS,1270
2015,1,MS,1288
2015,2,MS,1201
2015,3,MS,1293
2015,4,MS,1285
2015,5,MS,1215
2015,6,MS,1350
2015,7,MS,1420
2015,8,MS,1413
2015,9,MS,1338
2015,10,MS,1359
2015,11,MS,1279
2015,12,MS,1298
2016,1,MS,1302
2016,2,MS,1271
2016,3,MS,1307
2016,4,MS,1337
2016,5,MS,1363
2016,6,MS,1341
2016,7,MS,1394
2016,8,MS,1439
2016,9,MS,1342
2016,10,MS,1346
2016,11,MS,1308
2016,12,MS,1318
2017,1,MS,1321
2017,2,MS,1251
2017,3,MS,1331
2017,4,MS,1304
2017,5,MS,1399
2017,6,MS,1361
2017,7,MS,1409
2017,8,MS,1403
2017,9,MS,1353
2017,10,MS,1311
2017,11,MS,1343
2017,12,MS,1343
2018,1,MS,1343
2018,2,MS,1266
2018,3,MS,1350
2018,4,MS,1334
2018,5,MS,1393
2018,6,MS,1408
2018,7,MS,1445
2018,8,MS,1458
2018,9,MS,1408
2018,10,MS,1433
2018,11,MS,1354
2018,12,MS,1357
2019,1,MS,1368
2019,2,MS,1290
2019,3,MS,1356
2019,4,MS,1342
2019,5,MS,1381
2019,6,MS,1380
2019,7,MS,1438
2019,8,MS,1462
2019,9,MS,1398
2019,10,MS,1396
2019,11,MS,1328
2019,12,MS,1391
2020,1,MS,1371
2020,2,MS,1334
2020,3,MS,1372
2020,4,MS,1273
2001,1,TN,2937
2001,2,TN,2637
2001,3,TN,2594
2001,4,TN,2687
2001,5,TN,2769
2001,6,TN,2674
2001,7,TN,2681
2001,8,TN,2729
2001,9,TN,2633
2001,10,TN,2672
2001,11,TN,2608
2001,12,TN,2528
2002,1,TN,2496
2002,2,TN,2490
2002,3,TN,2529
2002,4,TN,2537
2002,5,TN,2744
2002,6,TN,2699
2002,7,TN,3371
2002,8,TN,2686
2002,9,TN,2750
2002,10,TN,2563
2002,11,TN,2535
2002,12,TN,2445
2003,1,TN,2619
2003,2,TN,2607
2003,3,TN,2598
2003,4,TN,2831
2003,5,TN,2677
2003,6,TN,2605
2003,7,TN,2645
2003,8,TN,2772
2003,9,TN,2860
2003,10,TN,2753
2003,11,TN,2706
2003,12,TN,2604
2004,1,TN,2600
2004,2,TN,2596
2004,3,TN,2685
2004,4,TN,2840
2004,5,TN,2906
2004,6,TN,2847
2004,7,TN,2809
2004,8,TN,2845
2004,9,TN,2721
2004,10,TN,2801
2004,11,TN,2658
2004,12,TN,2577
2005,1,TN,2680
2005,2,TN,2678
2005,3,TN,2694
2005,4,TN,2769
2005,5,TN,2846
2005,6,TN,2795
2005,7,TN,2815
2005,8,TN,2883
2005,9,TN,2953
2005,10,TN,2944
2005,11,TN,2834
2005,12,TN,2734
2006,1,TN,2700
2006,2,TN,2634
2006,3,TN,2833
2006,4,TN,2834
2006,5,TN,2921
2006,6,TN,2941
2006,7,TN,2939
2006,8,TN,3065
2006,9,TN,3007
2006,10,TN,2826
2006,11,TN,2671
2006,12,TN,2710
2007,1,TN,2564
2007,2,TN,2661
2007,3,TN,2773
2007,4,TN,2700
2007,5,TN,2727
2007,6,TN,2735
2007,7,TN,2856
2007,8,TN,2926
2007,9,TN,3073
2007,10,TN,3005
2007,11,TN,2938
2007,12,TN,2892
2008,1,TN,2714
2008,2,TN,2688
2008,3,TN,2692
2008,4,TN,2772
2008,5,TN,2808
2008,6,TN,2717
2008,7,TN,2784
2008,8,TN,2756
2008,9,TN,2878
2008,10,TN,2862
2008,11,TN,2722
2008,12,TN,2409
2009,1,TN,2180
2009,2,TN,2184
2009,3,TN,2133
2009,4,TN,2150
2009,5,TN,2215
2009,6,TN,2098
2009,7,TN,2168
2009,8,TN,2259
2009,9,TN,2391
2009,10,TN,2344
2009,11,TN,2238
2009,12,TN,2223
2010,1,TN,2303
2010,2,TN,2279
2010,3,TN,2340
2010,4,TN,2356
2010,5,TN,2353
2010,6,TN,2347
2010,7,TN,2434
2010,8,TN,2606
2010,9,TN,2649
2010,10,TN,2491
2010,11,TN,2393
2010,12,TN,2377
2011,1,TN,2411
2011,2,TN,2318
2011,3,TN,2439
2011,4,TN,2295
2011,5,TN,2286
2011,6,TN,2312
2011,7,TN,2432
2011,8,TN,2544
2011,9,TN,2484
2011,10,TN,2438
2011,11,TN,2373
2011,12,TN,2307
2012,1,TN,2307
2012,2,TN,2287
2012,3,TN,2366
2012,4,TN,2372
2012,5,TN,2467
2012,6,TN,2446
2012,7,TN,2519
2012,8,TN,2556
2012,9,TN,2371
2012,10,TN,2357
2012,11,TN,2232
2012,12,TN,2196
2013,1,TN,1939
2013,2,TN,1868
2013,3,TN,1929
2013,4,TN,1917
2013,5,TN,1998
2013,6,TN,1863
2013,7,TN,1798
2013,8,TN,1958
2013,9,TN,1879
2013,10,TN,1836
2013,11,TN,1756
2013,12,TN,1720
2014,1,TN,1913
2014,2,TN,1848
2014,3,TN,1962
2014,4,TN,1938
2014,5,TN,2030
2014,6,TN,2079
2014,7,TN,2105
2014,8,TN,2190
2014,9,TN,2103
2014,10,TN,2073
2014,11,TN,1975
2014,12,TN,1966
2015,1,TN,1929
2015,2,TN,1803
2015,3,TN,1906
2015,4,TN,1940
2015,5,TN,2004
2015,6,TN,1959
2015,7,TN,1997
2015,8,TN,2054
2015,9,TN,1978
2015,10,TN,1888
2015,11,TN,1777
2015,12,TN,1747
2016,1,TN,1817
2016,2,TN,1832
2016,3,TN,1870
2016,4,TN,1903
2016,5,TN,1981
2016,6,TN,2018
2016,7,TN,2098
2016,8,TN,2177
2016,9,TN,2057
2016,10,TN,2022
2016,11,TN,1919
2016,12,TN,1852
2017,1,TN,2014
2017,2,TN,1894
2017,3,TN,2051
2017,4,TN,2012
2017,5,TN,2117
2017,6,TN,2116
2017,7,TN,2185
2017,8,TN,2224
2017,9,TN,2043
2017,10,TN,1921
2017,11,TN,1845
2017,12,TN,1797
2018,1,TN,1697
2018,2,TN,1617
2018,3,TN,1743
2018,4,TN,1735
2018,5,TN,1784
2018,6,TN,1838
2018,7,TN,1887
2018,8,TN,1981
2018,9,TN,1870
2018,10,TN,1868
2018,11,TN,1787
2018,12,TN,1791
2019,1,TN,1569
2019,2,TN,1488
2019,3,TN,1553
2019,4,TN,1522
2019,5,TN,1623
2019,6,TN,1553
2019,7,TN,1561
2019,8,TN,1636
2019,9,TN,1560
2019,10,TN,1514
2019,11,TN,1447
2019,12,TN,1443
2020,1,TN,1532
2020,2,TN,1494
2020,3,TN,1513
2020,4,TN,1356
2001,1,AR,1331
2001,2,AR,1371
2001,3,AR,1283
2001,4,AR,1309
2001,5,AR,1349
2001,6,AR,1425
2001,7,AR,1519
2001,8,AR,1512
2001,9,AR,1480
2001,10,AR,1479
2001,11,AR,1358
2001,12,AR,1318
2002,1,AR,1401
2002,2,AR,1459
2002,3,AR,1351
2002,4,AR,1314
2002,5,AR,1497
2002,6,AR,1531
2002,7,AR,1595
2002,8,AR,1405
2002,9,AR,1304
2002,10,AR,1455
2002,11,AR,1297
2002,12,AR,1276
2003,1,AR,1323
2003,2,AR,1332
2003,3,AR,1322
2003,4,AR,1317
2003,5,AR,1400
2003,6,AR,1477
2003,7,AR,1525
2003,8,AR,1455
2003,9,AR,1478
2003,10,AR,1495
2003,11,AR,1410
2003,12,AR,1409
2004,1,AR,1394
2004,2,AR,1355
2004,3,AR,1351
2004,4,AR,1417
2004,5,AR,1415
2004,6,AR,1477
2004,7,AR,1438
2004,8,AR,1571
2004,9,AR,1542
2004,10,AR,1532
2004,11,AR,1433
2004,12,AR,1398
2005,1,AR,1396
2005,2,AR,1364
2005,3,AR,1373
2005,4,AR,1400
2005,5,AR,1458
2005,6,AR,1486
2005,7,AR,1581
2005,8,AR,1604
2005,9,AR,1563
2005,10,AR,1524
2005,11,AR,1513
2005,12,AR,1402
2006,1,AR,1441
2006,2,AR,1395
2006,3,AR,1428
2006,4,AR,1429
2006,5,AR,1532
2006,6,AR,1551
2006,7,AR,1618
2006,8,AR,1683
2006,9,AR,1578
2006,10,AR,1519
2006,11,AR,1414
2006,12,AR,1402
2007,1,AR,1407
2007,2,AR,1362
2007,3,AR,1403
2007,4,AR,1424
2007,5,AR,1443
2007,6,AR,1533
2007,7,AR,1580
2007,8,AR,1645
2007,9,AR,1576
2007,10,AR,1558
2007,11,AR,1484
2007,12,AR,1424
2008,1,AR,1420
2008,2,AR,1414
2008,3,AR,1357
2008,4,AR,1427
2008,5,AR,1470
2008,6,AR,1519
2008,7,AR,1574
2008,8,AR,1611
2008,9,AR,1434
2008,10,AR,1370
2008,11,AR,1301
2008,12,AR,1141
2009,1,AR,1150
2009,2,AR,1111
2009,3,AR,1094
2009,4,AR,1084
2009,5,AR,1117
2009,6,AR,1240
2009,7,AR,1363
2009,8,AR,1384
2009,9,AR,1337
2009,10,AR,1280
2009,11,AR,1267
2009,12,AR,1283
2010,1,AR,1255
2010,2,AR,1284
2010,3,AR,1262
2010,4,AR,1336
2010,5,AR,1415
2010,6,AR,1473
2010,7,AR,1537
2010,8,AR,1581
2010,9,AR,1504
2010,10,AR,1414
2010,11,AR,1373
2010,12,AR,1342
2011,1,AR,1360
2011,2,AR,1314
2011,3,AR,1351
2011,4,AR,1372
2011,5,AR,1385
2011,6,AR,1477
2011,7,AR,1543
2011,8,AR,1590
2011,9,AR,1413
2011,10,AR,1484
2011,11,AR,1371
2011,12,AR,1333
2012,1,AR,1351
2012,2,AR,1328
2012,3,AR,1348
2012,4,AR,1382
2012,5,AR,1403
2012,6,AR,1458
2012,7,AR,1530
2012,8,AR,1571
2012,9,AR,1420
2012,10,AR,1406
2012,11,AR,1358
2012,12,AR,1294
2013,1,AR,1281
2013,2,AR,1290
2013,3,AR,1294
2013,4,AR,1336
2013,5,AR,1309
2013,6,AR,1367
2013,7,AR,1513
2013,8,AR,1551
2013,9,AR,1489
2013,10,AR,1448
2013,11,AR,1347
2013,12,AR,1341
2014,1,AR,1303
2014,2,AR,1250
2014,3,AR,1317
2014,4,AR,1348
2014,5,AR,1296
2014,6,AR,1391
2014,7,AR,1490
2014,8,AR,1584
2014,9,AR,1513
2014,10,AR,1439
2014,11,AR,1396
2014,12,AR,1323
2015,1,AR,1239
2015,2,AR,1236
2015,3,AR,1239
2015,4,AR,1268
2015,5,AR,1309
2015,6,AR,1396
2015,7,AR,1481
2015,8,AR,1530
2015,9,AR,1430
2015,10,AR,1394
2015,11,AR,1268
2015,12,AR,1247
2016,1,AR,1282
2016,2,AR,1276
2016,3,AR,1276
2016,4,AR,1302
2016,5,AR,1325
2016,6,AR,1359
2016,7,AR,1516
2016,8,AR,1491
2016,9,AR,1420
2016,10,AR,1337
2016,11,AR,1355
2016,12,AR,1287
2017,1,AR,1314
2017,2,AR,1325
2017,3,AR,1343
2017,4,AR,1386
2017,5,AR,1422
2017,6,AR,1495
2017,7,AR,1527
2017,8,AR,1594
2017,9,AR,1449
2017,10,AR,1496
2017,11,AR,1408
2017,12,AR,1386
2018,1,AR,1392
2018,2,AR,1364
2018,3,AR,1440
2018,4,AR,1441
2018,5,AR,1507
2018,6,AR,1557
2018,7,AR,1677
2018,8,AR,1674
2018,9,AR,1603
2018,10,AR,1551
2018,11,AR,1466
2018,12,AR,1393
2019,1,AR,1372
2019,2,AR,1366
2019,3,AR,1380
2019,4,AR,1360
2019,5,AR,1424
2019,6,AR,1460
2019,7,AR,1537
2019,8,AR,1601
2019,9,AR,1535
2019,10,AR,1424
2019,11,AR,1426
2019,12,AR,1384
2020,1,AR,1384
2020,2,AR,1378
2020,3,AR,1369
2020,4,AR,1272
2001,1,LA,2470
2001,2,LA,2457
2001,3,LA,2379
2001,4,LA,2337
2001,5,LA,2512
2001,6,LA,2587
2001,7,LA,2258
2001,8,LA,2349
2001,9,LA,2230
2001,10,LA,2407
2001,11,LA,2326
2001,12,LA,2263
2002,1,LA,2297
2002,2,LA,2375
2002,3,LA,2355
2002,4,LA,2478
2002,5,LA,2592
2002,6,LA,2587
2002,7,LA,2591
2002,8,LA,2553
2002,9,LA,2609
2002,10,LA,2430
2002,11,LA,2355
2002,12,LA,2441
2003,1,LA,2463
2003,2,LA,2168
2003,3,LA,2054
2003,4,LA,2182
2003,5,LA,2205
2003,6,LA,2273
2003,7,LA,2300
2003,8,LA,2302
2003,9,LA,2402
2003,10,LA,2379
2003,11,LA,2243
2003,12,LA,2280
2004,1,LA,2273
2004,2,LA,2281
2004,3,LA,2153
2004,4,LA,2325
2004,5,LA,2288
2004,6,LA,2421
2004,7,LA,2386
2004,8,LA,2427
2004,9,LA,2432
2004,10,LA,2305
2004,11,LA,2610
2004,12,LA,2390
2005,1,LA,2350
2005,2,LA,2322
2005,3,LA,2171
2005,4,LA,2319
2005,5,LA,2376
2005,6,LA,2374
2005,7,LA,2339
2005,8,LA,2303
2005,9,LA,2253
2005,10,LA,1907
2005,11,LA,2163
2005,12,LA,2156
2006,1,LA,2148
2006,2,LA,2157
2006,3,LA,2082
2006,4,LA,2257
2006,5,LA,2215
2006,6,LA,2385
2006,7,LA,2322
2006,8,LA,2424
2006,9,LA,2416
2006,10,LA,2402
2006,11,LA,2323
2006,12,LA,2243
2007,1,LA,2259
2007,2,LA,2292
2007,3,LA,2176
2007,4,LA,2327
2007,5,LA,2288
2007,6,LA,2466
2007,7,LA,2356
2007,8,LA,2385
2007,9,LA,2392
2007,10,LA,2342
2007,11,LA,2298
2007,12,LA,2218
2008,1,LA,2326
2008,2,LA,2266
2008,3,LA,2064
2008,4,LA,2278
2008,5,LA,2306
2008,6,LA,2386
2008,7,LA,2340
2008,8,LA,2434
2008,9,LA,2337
2008,10,LA,1774
2008,11,LA,2308
2008,12,LA,2116
2009,1,LA,1999
2009,2,LA,2028
2009,3,LA,1810
2009,4,LA,1994
2009,5,LA,2148
2009,6,LA,2186
2009,7,LA,2130
2009,8,LA,2246
2009,9,LA,2335
2009,10,LA,2289
2009,11,LA,2249
2009,12,LA,2199
2010,1,LA,2150
2010,2,LA,2157
2010,3,LA,2057
2010,4,LA,2322
2010,5,LA,2387
2010,6,LA,2531
2010,7,LA,2433
2010,8,LA,2401
2010,9,LA,2469
2010,10,LA,2458
2010,11,LA,2486
2010,12,LA,2334
2011,1,LA,2313
2011,2,LA,2441
2011,3,LA,2273
2011,4,LA,2458
2011,5,LA,2485
2011,6,LA,2506
2011,7,LA,2603
2011,8,LA,2730
2011,9,LA,2636
2011,10,LA,2569
2011,11,LA,2517
2011,12,LA,2527
2012,1,LA,2530
2012,2,LA,2487
2012,3,LA,2512
2012,4,LA,2576
2012,5,LA,2542
2012,6,LA,2707
2012,7,LA,2608
2012,8,LA,2614
2012,9,LA,2459
2012,10,LA,2428
2012,11,LA,2534
2012,12,LA,2451
2013,1,LA,2588
2013,2,LA,2476
2013,3,LA,2388
2013,4,LA,2529
2013,5,LA,2612
2013,6,LA,2721
2013,7,LA,2608
2013,8,LA,2607
2013,9,LA,2722
2013,10,LA,2534
2013,11,LA,2527
2013,12,LA,2522
2014,1,LA,2758
2014,2,LA,2726
2014,3,LA,2607
2014,4,LA,2868
2014,5,LA,2860
2014,6,LA,2936
2014,7,LA,3025
2014,8,LA,3091
2014,9,LA,3045
2014,10,LA,3007
2014,11,LA,2910
2014,12,LA,2890
2015,1,LA,2920
2015,2,LA,2803
2015,3,LA,2590
2015,4,LA,2761
2015,5,LA,2853
2015,6,LA,3007
2015,7,LA,3064
2015,8,LA,3176
2015,9,LA,3153
2015,10,LA,2888
2015,11,LA,2899
2015,12,LA,3009
2016,1,LA,3018
2016,2,LA,2888
2016,3,LA,2878
2016,4,LA,3068
2016,5,LA,2946
2016,6,LA,3150
2016,7,LA,3072
2016,8,LA,3156
2016,9,LA,3004
2016,10,LA,2999
2016,11,LA,2971
2016,12,LA,2745
2017,1,LA,3050
2017,2,LA,2883
2017,3,LA,2789
2017,4,LA,3174
2017,5,LA,3128
2017,6,LA,3237
2017,7,LA,3119
2017,8,LA,3223
2017,9,LA,3206
2017,10,LA,3154
2017,11,LA,3046
2017,12,LA,3152
2018,1,LA,3126
2018,2,LA,2929
2018,3,LA,2877
2018,4,LA,3153
2018,5,LA,3152
2018,6,LA,3262
2018,7,LA,3201
2018,8,LA,3266
2018,9,LA,3294
2018,10,LA,3231
2018,11,LA,2899
2018,12,LA,3027
2019,1,LA,2944
2019,2,LA,2877
2019,3,LA,2684
2019,4,LA,2882
2019,5,LA,2711
2019,6,LA,3014
2019,7,LA,2977
2019,8,LA,2981
2019,9,LA,3020
2019,10,LA,2947
2019,11,LA,2731
2019,12,LA,2759
2020,1,LA,2930
2020,2,LA,2931
2020,3,LA,2737
2020,4,LA,2893
2001,1,OK,997
2001,2,OK,1023
2001,3,OK,1008
2001,4,OK,1029
2001,5,OK,1178
2001,6,OK,1102
2001,7,OK,1229
2001,8,OK,1133
2001,9,OK,1132
2001,10,OK,1213
2001,11,OK,1332
2001,12,OK,980
2002,1,OK,1040
2002,2,OK,1035
2002,3,OK,1150
2002,4,OK,1104
2002,5,OK,1057
2002,6,OK,1295
2002,7,OK,1080
2002,8,OK,1117
2002,9,OK,805
2002,10,OK,1195
2002,11,OK,997
2002,12,OK,1024
2003,1,OK,1065
2003,2,OK,964
2003,3,OK,1077
2003,4,OK,1091
2003,5,OK,1121
2003,6,OK,1104
2003,7,OK,1133
2003,8,OK,1242
2003,9,OK,1047
2003,10,OK,1140
2003,11,OK,1204
2003,12,OK,1122
2004,1,OK,1125
2004,2,OK,1117
2004,3,OK,1132
2004,4,OK,1121
2004,5,OK,1202
2004,6,OK,1191
2004,7,OK,1230
2004,8,OK,1211
2004,9,OK,1274
2004,10,OK,1222
2004,11,OK,1207
2004,12,OK,1191
2005,1,OK,1226
2005,2,OK,1148
2005,3,OK,1176
2005,4,OK,1106
2005,5,OK,1305
2005,6,OK,1327
2005,7,OK,1320
2005,8,OK,1322
2005,9,OK,1261
2005,10,OK,1177
2005,11,OK,1325
2005,12,OK,1228
2006,1,OK,1124
2006,2,OK,1245
2006,3,OK,1180
2006,4,OK,1250
2006,5,OK,1329
2006,6,OK,1265
2006,7,OK,1302
2006,8,OK,1404
2006,9,OK,1299
2006,10,OK,1183
2006,11,OK,1227
2006,12,OK,1210
2007,1,OK,1212
2007,2,OK,1148
2007,3,OK,1280
2007,4,OK,1234
2007,5,OK,1300
2007,6,OK,1298
2007,7,OK,1348
2007,8,OK,1335
2007,9,OK,1347
2007,10,OK,1270
2007,11,OK,1218
2007,12,OK,1208
2008,1,OK,1292
2008,2,OK,1262
2008,3,OK,1286
2008,4,OK,1282
2008,5,OK,1315
2008,6,OK,1350
2008,7,OK,1362
2008,8,OK,1350
2008,9,OK,1334
2008,10,OK,1245
2008,11,OK,1201
2008,12,OK,1114
2009,1,OK,1087
2009,2,OK,1159
2009,3,OK,1195
2009,4,OK,1104
2009,5,OK,1169
2009,6,OK,1252
2009,7,OK,1265
2009,8,OK,1253
2009,9,OK,1235
2009,10,OK,1185
2009,11,OK,1168
2009,12,OK,1161
2010,1,OK,1197
2010,2,OK,1146
2010,3,OK,1208
2010,4,OK,1218
2010,5,OK,1267
2010,6,OK,1324
2010,7,OK,1354
2010,8,OK,1333
2010,9,OK,1327
2010,10,OK,1239
2010,11,OK,1275
2010,12,OK,1264
2011,1,OK,1282
2011,2,OK,1167
2011,3,OK,1272
2011,4,OK,1256
2011,5,OK,1279
2011,6,OK,1377
2011,7,OK,1458
2011,8,OK,1453
2011,9,OK,1372
2011,10,OK,1319
2011,11,OK,1286
2011,12,OK,1288
2012,1,OK,1342
2012,2,OK,1281
2012,3,OK,1348
2012,4,OK,1353
2012,5,OK,1394
2012,6,OK,1425
2012,7,OK,1457
2012,8,OK,1468
2012,9,OK,1432
2012,10,OK,1339
2012,11,OK,1357
2012,12,OK,1375
2013,1,OK,1359
2013,2,OK,1261
2013,3,OK,1347
2013,4,OK,1376
2013,5,OK,1417
2013,6,OK,1470
2013,7,OK,1490
2013,8,OK,1526
2013,9,OK,1475
2013,10,OK,1390
2013,11,OK,1396
2013,12,OK,1380
2014,1,OK,1400
2014,2,OK,1336
2014,3,OK,1421
2014,4,OK,1459
2014,5,OK,1500
2014,6,OK,1523
2014,7,OK,1563
2014,8,OK,1562
2014,9,OK,1547
2014,10,OK,1522
2014,11,OK,1479
2014,12,OK,1461
2015,1,OK,1479
2015,2,OK,1393
2015,3,OK,1452
2015,4,OK,1469
2015,5,OK,1507
2015,6,OK,1551
2015,7,OK,1604
2015,8,OK,1572
2015,9,OK,1495
2015,10,OK,1497
2015,11,OK,1532
2015,12,OK,1479
2016,1,OK,1483
2016,2,OK,1382
2016,3,OK,1442
2016,4,OK,1463
2016,5,OK,1516
2016,6,OK,1564
2016,7,OK,1602
2016,8,OK,1594
2016,9,OK,1536
2016,10,OK,1476
2016,11,OK,1478
2016,12,OK,1495
2017,1,OK,1419
2017,2,OK,1400
2017,3,OK,1474
2017,4,OK,1525
2017,5,OK,1518
2017,6,OK,1633
2017,7,OK,1607
2017,8,OK,1593
2017,9,OK,1542
2017,10,OK,1455
2017,11,OK,1478
2017,12,OK,1511
2018,1,OK,1500
2018,2,OK,1442
2018,3,OK,1489
2018,4,OK,1528
2018,5,OK,1631
2018,6,OK,1669
2018,7,OK,1662
2018,8,OK,1735
2018,9,OK,1700
2018,10,OK,1631
2018,11,OK,1631
2018,12,OK,1613
2019,1,OK,1592
2019,2,OK,1461
2019,3,OK,1528
2019,4,OK,1656
2019,5,OK,1771
2019,6,OK,1742
2019,7,OK,1813
2019,8,OK,1845
2019,9,OK,1730
2019,10,OK,1697
2019,11,OK,1674
2019,12,OK,1661
2020,1,OK,1696
2020,2,OK,1609
2020,3,OK,1724
2020,4,OK,1566
2001,1,TX,7969
2001,2,TX,8042
2001,3,TX,7947
2001,4,TX,8229
2001,5,TX,8556
2001,6,TX,8602
2001,7,TX,8471
2001,8,TX,8647
2001,9,TX,8547
2001,10,TX,7850
2001,11,TX,7755
2001,12,TX,7591
2002,1,TX,9044
2002,2,TX,8650
2002,3,TX,8728
2002,4,TX,8223
2002,5,TX,9074
2002,6,TX,7663
2002,7,TX,9302
2002,8,TX,9473
2002,9,TX,8267
2002,10,TX,8564
2002,11,TX,7773
2002,12,TX,7490
2003,1,TX,8386
2003,2,TX,7940
2003,3,TX,8303
2003,4,TX,8463
2003,5,TX,8709
2003,6,TX,9036
2003,7,TX,9138
2003,8,TX,9481
2003,9,TX,9095
2003,10,TX,8986
2003,11,TX,8471
2003,12,TX,8540
2004,1,TX,8192
2004,2,TX,7945
2004,3,TX,8430
2004,4,TX,8472
2004,5,TX,8395
2004,6,TX,8526
2004,7,TX,8744
2004,8,TX,8676
2004,9,TX,8554
2004,10,TX,8446
2004,11,TX,8026
2004,12,TX,8181
2005,1,TX,8176
