YEAR,MONTH,STATE,Coal,Geothermal,Hydroelectric Conventional,Natural Gas,Nuclear,Other,Other Biomass,Other Gases,Petroleum,Pumped Storage,Solar Thermal and Photovoltaic,Total,Wind,Wood and Wood Derived Fuels,Country
2002,6,LA,1582321,0,131574,4692972,1502584,44378,3813,115922,148140,0,0,8457393,0,235689,US
2002,6,MA,882280,0,82860,1284435,460816,63911,95504,0,386256,-64481,0,3201702,0,10121,US
2002,6,MD,2583982,0,186382,188401,829551,24167,31974,45402,253361,0,0,4154828,0,11608,US
2002,6,ME,54905,0,315568,923771,0,34510,27397,0,76995,0,0,1744576,0,311429,US
2002,6,MI,5940141,0,153067,1387322,2387172,22270,57874,731,132309,-90446,0,10105156,26,114691,US
2002,6,MN,2750757,0,49785,152616,1158578,24902,39668,0,46822,0,0,4320359,77281,19950,US
2002,6,MO,5981048,0,310893,405032,816017,973,776,0,6560,-19612,0,7501687,0,0,US
2002,6,MS,1459969,0,0,1850870,774045,0,0,4676,1266,0,0,4163396,0,71147,US
2002,6,MT,657208,0,1354302,3048,0,0,0,2671,36456,0,0,2059523,0,5838,US
2002,6,NC,6635026,0,210450,401697,3494090,8659,8094,90,51353,-4962,0,10932777,0,128279,US
2002,6,ND,2292444,0,171639,156,0,0,48,1104,4432,0,0,2469823,0,0,US
2002,6,NE,1695791,0,111045,52251,833670,0,1182,0,1488,0,0,2696164,737,0,US
2002,6,NH,333292,0,149138,17399,775728,4153,9989,0,37793,0,0,1384477,0,56985,US
2002,6,NJ,870412,0,1085,1862709,2595975,42347,73263,8179,92982,-14283,0,5532669,0,0,US
2002,6,NM,2535867,0,28639,373242,0,0,862,0,1581,0,0,2940191,0,0,US
2002,6,NV,1453935,79991,254390,1064634,0,0,0,0,2126,0,0,2855076,0,0,US
2002,6,NY,1901407,0,2258285,3486622,3542017,70733,113381,0,1016386,-97566,0,12338506,5818,41422,US
2002,6,OH,11827394,0,54561,193210,478085,7287,1749,15680,28465,0,0,12617078,0,10648,US
2002,6,OK,3081827,0,356548,2085593,0,0,0,5796,1691,-20128,0,5533766,0,22439,US
2002,6,OR,0,0,3700449,456547,0,3227,4109,0,10,0,0,4236983,31494,41147,US
2002,6,PA,9147904,0,239583,825245,6591470,63324,111929,50882,319270,-69402,0,17342799,2792,59803,US
2002,6,RI,0,0,277,469162,0,49032,7772,0,4465,0,0,530708,0,0,US
2002,6,SC,3333686,0,80929,601818,4546741,0,1309,0,55041,-129284,0,8602653,0,112413,US
2002,6,SD,300014,0,512634,12832,0,0,0,0,322,0,0,826208,406,0,US
2002,6,TN,5339094,0,430141,44564,2401156,223,2763,1376,31995,-91912,0,8216879,145,57334,US
2002,6,TX,12765011,0,89921,19231665,3206400,208493,37121,249665,128282,0,0,36267581,257712,93311,US
2002,6,US-TOTAL,164667695,1150799,28212847,65631018,66371896,1132500,1297599,1008659,7795860,-863077,95543,341023144,1126315,3395490,US
2002,6,UT,2798147,16771,40288,64768,0,353,449,0,4633,0,0,2925409,0,0,US
2002,6,VA,3110922,0,61798,450639,2507394,43516,62859,0,473145,-270446,0,6549836,0,110009,US
2002,6,VT,0,0,148552,280,372559,0,0,0,714,0,0,543726,488,21133,US
2002,6,WA,174090,0,9775626,99184,551646,5522,16674,24491,6849,0,0,10768116,32637,81397,US
2002,6,WI,3434106,0,234380,177281,1111070,11757,25214,0,42678,0,0,5077957,2280,39190,US
2002,6,WV,7724399,0,57088,23716,0,968,592,15872,22805,0,0,7845440,0,0,US
2002,6,WY,2939619,0,99095,52163,0,7188,0,0,7319,0,0,3135318,29934,0,US
2002,7,AK,44648,0,119156,300814,0,0,816,0,65804,0,0,531314,0,76,US
2002,7,AL,7388052,0,355672,2123294,2783034,34169,2023,10367,15591,0,0,13067536,0,355334,US
2002,7,AR,1940587,0,392475,897034,1366828,24324,270,0,5910,0,0,4755258,0,127830,US
2002,7,AZ,3370575,0,776476,1944501,2792098,8805,3756,0,3203,7486,31,8906931,0,0,US
2002,7,CA,204377,1123784,3282221,10383127,3168074,36573,186347,143046,191468,19365,85506,19633136,443320,365928,US
2002,7,CO,3219683,0,146596,959842,0,0,2272,243,2856,-25453,0,4313567,7529,0,US
2002,7,CT,351413,0,12950,1029400,1484163,69846,72991,0,266157,-630,0,3286289,0,0,US
2002,7,DC,0,0,0,0,0,0,0,0,101334,0,0,101334,0,0,US
2002,7,DE,395959,0,0,273733,0,0,0,33,180241,0,0,849966,0,0,US
2002,7,FL,6456917,0,9905,6685052,2961608,228397,192419,960,2909226,0,0,19601859,0,157376,US
2002,7,GA,7687304,0,176599,1578502,3009081,3261,18377,0,106491,-70910,0,13067342,0,558636,US
2002,7,HI,138600,3438,10021,0,0,15847,36900,2422,826718,0,0,1034145,198,0,US
2002,7,IA,3370714,0,93011,94715,420340,0,9576,0,8307,0,0,4042057,45378,16,US
2002,7,ID,11420,0,1103055,46935,0,8251,0,0,14,0,0,1225257,0,55582,US
2002,7,IL,8549614,0,12174,2408699,7964372,7676,76876,23684,41579,0,0,19084674,0,0,US
2002,7,IN,11068959,0,49607,672860,0,1798,12468,285410,52413,0,0,12143515,0,0,US
2002,7,KS,3294027,0,826,485932,872827,0,0,0,14443,0,0,4698284,30229,0,US
2002,7,KY,7894321,0,211585,421216,0,0,0,0,248767,0,0,8812415,0,36526,US
2002,7,LA,2131500,0,62225,5466821,1484707,87915,4601,108391,171344,0,0,9764707,0,247203,US
2002,7,MA,1044069,0,62251,1618863,466456,65374,98984,0,589520,-68489,0,3887071,0,10043,US
2002,7,MD,2870899,0,46043,399823,1146622,27772,36814,54806,409253,0,0,5003764,0,11732,US
2002,7,ME,52734,0,267179,1129133,0,35242,28048,0,160979,0,0,2003246,0,329930,US
2002,7,MI,6582381,0,138258,2238015,2745585,21467,71927,844,188296,-118949,0,11994319,14,126480,US
2002,7,MN,3155301,0,77789,330864,1188736,27256,45345,0,66148,0,0,4944683,33985,19259,US
2002,7,MO,6420602,0,106410,773340,838569,5808,835,0,71163,-21782,0,8194945,0,0,US
2002,7,MS,1461133,0,0,2443927,929756,0,0,6016,1172,0,0,4926269,0,84265,US
2002,7,MT,894152,0,1260146,2652,0,0,0,1734,41532,0,0,2205044,0,4828,US
2002,7,NC,7672269,0,242108,718896,3510161,19869,10142,86,43081,-2033,0,12339609,0,125030,US
2002,7,ND,2597213,0,178882,23,0,0,177,108,3177,0,0,2779580,0,0,US
2002,7,NE,1996887,0,133937,101856,897812,0,1353,0,2525,0,0,3135062,692,0,US
2002,7,NH,344346,0,54191,10857,860831,5226,9495,0,71041,0,0,1414853,0,58865,US
2002,7,NJ,932733,0,1250,2433863,2872132,43316,76239,9223,139634,-14432,0,6493958,0,0,US
2002,7,NM,2466890,0,28210,461640,0,0,978,0,3794,0,0,2961512,0,0,US
2002,7,NV,1567031,117742,229221,1194976,0,0,0,0,1516,0,0,3110486,0,0,US
2002,7,NY,1999986,0,2040960,4843233,3674995,73356,119111,0,1406589,-90937,0,14115944,5875,42777,US
2002,7,OH,12577112,0,50230,506855,906152,96417,3160,28330,36744,0,0,14219276,0,14276,US
2002,7,OK,3430624,0,196296,2829261,0,0,0,7035,3691,-17302,0,6474516,0,24911,US
2002,7,OR,126671,0,2943513,287530,0,2954,3761,0,1849,0,0,3457051,33565,57208,US
2002,7,PA,10899209,0,109973,1133496,6651289,63938,114612,52874,533772,-59805,0,19568908,2648,66902,US
2002,7,RI,0,0,310,527240,0,54614,7907,0,7104,0,0,597174,0,0,US
2002,7,SC,3701586,0,90721,824298,4842686,0,1262,0,31953,-149940,0,9463728,0,121162,US
2002,7,SD,313758,0,487540,34817,0,0,0,0,1121,0,0,837538,302,0,US
2002,7,TN,5693994,0,550644,82515,2364700,78,3065,1032,22514,-67320,0,8711860,104,60534,US
2002,7,TX,13224085,0,187218,21662425,3432133,353374,11062,289277,107543,0,0,39583368,218034,98217,US
2002,7,US-TOTAL,183194702,1262246,25470647,83917269,70420827,1495939,1377976,1071146,9912993,-997855,85537,381542107,890455,3440225,US
2002,7,UT,3116105,17283,39006,131723,0,406,516,0,4800,0,0,3309839,0,0,US
2002,7,VA,3595225,0,68698,800889,2581312,44644,67758,0,676603,-316725,0,7647595,0,129192,US
2002,7,VT,0,0,95331,410,372809,0,0,0,1196,0,0,499672,825,29101,US
2002,7,WA,422449,0,8600246,204068,694707,5353,15867,30514,5417,0,0,10090333,35508,76204,US
2002,7,WI,4135384,0,196915,330628,1136252,12469,29818,0,39059,0,0,5927254,1926,44802,US
2002,7,WV,8694920,0,65724,26412,0,2334,53,14710,26550,0,0,8830703,0,0,US
2002,7,WY,3686284,0,106894,60259,0,7809,0,0,1793,0,0,3893361,30322,0,US
2002,8,AK,46430,0,116574,277915,0,0,854,0,65450,0,0,507302,0,79,US
2002,8,AL,7080368,0,372825,2219860,2849954,43538,2327,8336,13355,0,0,12925950,0,335386,US
2002,8,AR,2310324,0,349646,743596,1369798,30965,352,0,2047,0,0,4927186,0,120458,US
2002,8,AZ,3160446,0,736991,2116783,2793709,10161,3647,0,5833,9842,45,8837457,0,0,US
2002,8,CA,208086,1122144,3068641,9813914,3195924,35380,194562,92550,191579,-29898,74880,18765891,476442,321687,US
2002,8,CO,3135992,0,132929,849234,0,0,1742,66,858,-17032,0,4113886,10096,0,US
2002,8,CT,217378,0,8369,1057295,1292391,69279,71373,0,346603,-401,0,3062288,0,0,US
2002,8,DC,0,0,0,0,0,0,0,0,85726,0,0,85726,0,0,US
2002,8,DE,409430,0,0,219692,0,0,0,39,154311,0,0,783473,0,0,US
2002,8,FL,6530433,0,9387,7138839,2910158,222144,190097,1179,3191095,0,0,20294457,0,101125,US
2002,8,GA,7572559,0,159510,1433017,3009752,2580,15758,0,66555,-71882,0,12802579,0,614731,US
2002,8,HI,129464,3614,9580,0,0,13851,34353,3775,867185,0,0,1061995,174,0,US
2002,8,IA,3254394,0,95866,68041,297088,0,8852,0,9274,0,0,3781004,47461,27,US
2002,8,ID,9299,0,1012272,25136,0,7563,0,0,0,0,0,1097336,0,43066,US
2002,8,IL,8543784,0,12149,1709553,8197535,10875,78733,23063,21114,0,0,18596805,0,0,US
2002,8,IN,11216480,0,29265,497017,0,1646,12281,294922,44449,0,0,12096060,0,0,US
2002,8,KS,3239993,0,913,337378,873897,0,0,0,56071,0,0,4541673,33421,0,US
2002,8,KY,7868125,0,197532,186010,0,0,0,0,334552,0,0,8618415,0,32196,US
2002,8,LA,1283160,0,30562,5543019,1545812,81536,5119,194449,167451,0,0,9092457,0,241349,US
2002,8,MA,975861,0,66438,1753689,493256,65421,99064,0,557715,-112129,0,3909151,0,9836,US
2002,8,MD,2835788,0,19586,639648,1242220,24538,32728,52152,248677,0,0,5106865,0,11528,US
2002,8,ME,53820,0,209404,1198686,0,34707,28546,8,151276,0,0,1996243,0,319796,US
2002,8,MI,6513796,0,139130,2082647,2828368,28610,76239,1515,133751,-115500,0,11814101,19,125526,US
2002,8,MN,2981187,0,98147,178247,1202649,27217,46401,0,60355,0,0,4677292,57701,25387,US
2002,8,MO,6569190,0,38224,638006,840751,3950,798,0,79207,-22723,0,8147403,0,0,US
2002,8,MS,1487353,0,0,2061805,881648,0,0,4750,705,0,0,4527091,0,90830,US
2002,8,MT,1620030,0,985485,2633,0,0,0,458,20324,0,0,2634679,0,5749,US
2002,8,NC,7167138,0,231814,751846,3491519,17105,9260,106,35812,10301,0,11842788,0,127887,US
2002,8,ND,2516331,0,179805,-7,0,0,0,0,2354,0,0,2698483,0,0,US
2002,8,NE,1774978,0,119474,68496,908954,0,1200,0,2644,0,0,2876405,659,0,US
2002,8,NH,372344,0,30607,28814,859337,5146,9046,0,64415,0,0,1428573,0,58864,US
2002,8,NJ,997622,0,1277,2481606,2828523,43094,75426,9584,213742,-14079,0,6636794,0,0,US
2002,8,NM,1790177,0,21351,393355,0,0,918,0,998,0,0,2206799,0,0,US
2002,8,NV,1436019,87664,215505,1217673,0,0,0,0,1336,0,0,2958197,0,0,US
2002,8,NY,2264260,0,1848605,4996652,3636022,68974,113936,0,1303259,-101091,0,14179013,6214,42182,US
2002,8,OH,11937243,0,29740,432467,917925,72722,2841,25472,28350,0,0,13456021,0,9262,US
2002,8,OK,3343488,0,106853,3283191,0,0,0,5729,5018,-18326,0,6746706,0,20753,US
2002,8,OR,374359,0,2270910,691612,0,3401,4329,0,55,0,0,3437208,26457,66085,US
2002,8,PA,10810512,0,69428,1300321,6708781,60154,109445,52856,395202,-44478,0,19532968,2166,68582,US
2002,8,RI,0,0,310,522253,0,56100,8065,0,5025,0,0,591753,0,0,US
2002,8,SC,3476476,0,84362,780518,4741566,0,1381,0,18187,-129066,0,9088735,0,115311,US
2002,8,SD,292343,0,517969,3906,0,0,0,0,648,0,0,815272,406,0,US
2002,8,TN,5708225,0,667657,81167,2474373,99,3306,1188,8686,-96238,0,8911239,145,62631,US
2002,8,TX,13228482,0,118453,22845447,3500288,217617,43353,302034,136876,0,0,40740094,247536,100008,US
2002,8,US-TOTAL,179955447,1227097,21083924,84476867,70777688,1328899,1396217,1116718,9736862,-934630,74925,374585819,976691,3369114,US
2002,8,UT,2969161,13675,36921,186229,0,163,207,0,5555,0,0,3211911,0,0,US
2002,8,VA,3747190,0,60715,852994,2570314,43980,67238,0,566862,-181930,0,7847456,0,120093,US
2002,8,VT,0,0,50275,245,365720,0,0,0,1736,0,0,457307,335,38996,US
2002,8,WA,870924,0,6216428,445155,809137,5714,14696,29677,2966,0,0,8513850,31107,88046,US
2002,8,WI,3804644,0,199280,211378,1140319,10988,27029,0,41664,0,0,5489042,2083,51658,US
2002,8,WV,8166967,0,28606,45714,0,2505,717,12812,15926,0,0,8273247,0,0,US
2002,8,WY,3653393,0,78157,64176,0,7178,0,0,4027,0,0,3841201,34270,0,US
2002,9,AK,52500,0,108927,307926,0,0,1040,0,69469,0,0,539958,0,96,US
2002,9,AL,6728943,0,478577,1670589,2345774,11734,1846,9855,13140,0,0,11567529,0,307071,US
2002,9,AR,2228000,0,270963,597578,1264140,23014,443,0,11805,0,0,4528195,0,132252,US
2002,9,AZ,3095053,0,454697,1980473,2615410,9845,4017,0,3153,22372,39,8185059,0,0,US
2002,9,CA,201927,1085052,2400171,9012444,3150391,33456,179750,87389,185486,-38395,52569,16987396,294802,342353,US
2002,9,CO,2763029,0,71768,770189,0,0,1954,348,965,-9283,0,3608802,9832,0,US
2002,9,CT,131585,0,6670,955833,750180,64544,65533,0,239706,-94,0,2213957,0,0,US
2002,9,DC,0,0,0,0,0,0,0,0,3170,0,0,3170,0,0,US
2002,9,DE,305403,0,0,167511,0,0,0,24373,69892,0,0,567179,0,0,US
2002,9,FL,5797536,0,12264,6681785,2771505,231191,174267,536,3779048,0,0,19577155,0,129023,US
2002,9,GA,6921531,0,178187,946333,2889064,2411,12710,0,84641,-67104,0,11508818,0,541045,US
2002,9,HI,133295,3619,7679,0,0,13864,32650,3350,813220,0,0,1007821,144,0,US
2002,9,IA,2914302,0,89868,50792,256177,0,7806,0,6579,0,0,3378963,53390,49,US
2002,9,ID,7385,0,678878,18355,0,7890,0,0,0,0,0,757780,0,45272,US
2002,9,IL,7861938,0,9871,825069,7615953,9675,69046,20374,30362,0,0,16442288,0,0,US
2002,9,IN,10463348,0,25084,383813,0,1413,11086,283825,19215,0,0,11187784,0,0,US
2002,9,KS,2989348,0,940,158847,850467,0,0,0,32441,0,0,4066442,34399,0,US
2002,9,KY,6795618,0,192898,122123,0,0,0,0,296499,0,0,7437792,0,30654,US
2002,9,LA,2244790,0,25454,4502199,1426933,100540,4963,176068,109699,0,0,8837488,0,246842,US
2002,9,MA,881037,0,66577,1615287,461774,68632,100452,0,572934,-88321,0,3688485,0,10112,US
2002,9,MD,2618519,0,19680,284381,1211273,25726,34010,45674,78576,0,0,4327966,0,10127,US
2002,9,ME,43539,0,182541,1157187,0,29452,26372,0,101635,0,0,1863826,0,323100,US
2002,9,MI,5685811,0,115736,1437722,2782250,28119,64743,1149,82885,-93802,0,10236692,23,132057,US
2002,9,MN,2727756,0,81057,146554,1179496,28018,42703,0,57589,0,0,4355161,73995,17993,US
2002,9,MO,5772223,0,43459,387608,819190,6539,727,0,48075,-12657,0,7065164,0,0,US
2002,9,MS,1530319,0,0,1579310,324094,0,0,4089,3368,0,0,3507971,0,66791,US
2002,9,MT,1457154,0,582517,1241,0,0,0,507,1507,0,0,2046670,0,3744,US
2002,9,NC,6863704,0,253377,412580,2829814,16790,8549,114,28906,-8647,0,10538010,0,132823,US
2002,9,ND,2347315,0,143795,372,0,0,0,2600,3866,0,0,2497947,0,0,US
2002,9,NE,1536484,0,105605,43501,884290,0,557,0,1527,0,0,2572587,623,0,US
2002,9,NH,255640,0,28089,21817,832281,5089,8689,0,60484,0,0,1264336,0,52247,US
2002,9,NJ,918588,0,1113,1908651,2744670,40262,70962,8477,32530,-14893,0,5710360,0,0,US
2002,9,NM,2449500,0,22877,275821,0,0,918,0,4790,0,0,2753906,0,0,US
2002,9,NV,1416317,86419,157284,1125522,0,0,0,0,3614,0,0,2789156,0,0,US
2002,9,NY,2179326,0,1726600,3957284,3498792,70523,113169,0,641098,-82486,0,12146899,5193,37400,US
2002,9,OH,10686137,0,25663,245377,591952,43266,2239,20077,32862,0,0,11659563,0,11990,US
2002,9,OK,2995817,0,49544,2297543,0,0,0,5471,3309,-17283,0,5354981,0,20580,US
2002,9,OR,391607,0,2236869,778222,0,2823,3594,0,63,0,0,3501997,25427,63392,US
2002,9,PA,9342336,0,73718,703153,5965978,54202,99567,47526,205571,-32579,0,16529202,2784,66945,US
2002,9,RI,0,0,291,489325,0,53783,8028,0,4630,0,0,556057,0,0,US
2002,9,SC,3224851,0,84699,366160,4686035,0,676,54,25682,-135235,0,8363870,0,110948,US
2002,9,SD,158216,0,453630,10823,0,0,0,0,326,0,0,623485,490,0,US
2002,9,TN,4842770,0,571126,27241,2417070,150,3311,1165,13623,-25805,0,7919599,198,68750,US
2002,9,TX,12168715,0,78310,18197234,3323977,203981,27312,266713,132005,0,0,34663797,163651,101899,US
2002,9,US-TOTAL,165366309,1195081,17086782,68161131,64480790,1250361,1285410,1053312,8075351,-776518,52608,331279434,735828,3312990,US
2002,9,UT,3004337,19992,35020,205674,0,431,549,0,4397,0,0,3270400,0,0,US
2002,9,VA,3327900,0,61154,533835,1982069,39248,59150,0,99622,-172306,0,6046024,0,115353,US
2002,9,VT,0,0,47737,280,349961,0,0,0,559,0,0,436689,632,37520,US
2002,9,WA,907245,0,4534429,470619,761289,5049,13101,28080,5269,0,0,6858838,33530,100227,US
2002,9,WI,3534591,0,222116,228266,898541,14225,28063,0,33902,0,0,5017044,3006,54334,US
2002,9,WV,6835007,0,33345,16963,0,1758,858,15498,19770,0,0,6923199,0,0,US
2002,9,WY,3628015,0,35927,83721,0,2720,0,0,1889,0,0,3785982,33710,0,US
2002,10,AK,54482,0,121399,326514,0,0,1089,0,74921,0,0,578506,0,101,US
2002,10,AL,6578037,0,584882,988789,1918094,882,947,9631,23388,0,0,10343719,0,239068,US
2002,10,AR,2105440,0,189923,394419,806874,18045,427,0,10779,0,0,3667881,0,141974,US
2002,10,AZ,3059002,0,401155,1812482,1879761,8735,4229,0,5960,13065,32,7184421,0,0,US
2002,10,CA,217024,1119445,1864410,7070808,2948833,36282,174061,100201,164799,-7850,30924,14336933,284412,333584,US
2002,10,CO,2951146,0,36152,803861,0,0,2527,80,547,-14701,0,3789585,9972,0,US
2002,10,CT,136451,0,14350,738919,1251934,66023,66233,0,219477,-315,0,2493072,0,0,US
2002,10,DC,0,0,0,0,0,0,0,0,-565,0,0,-565,0,0,US
2002,10,DE,353791,0,0,112742,0,0,0,21940,82335,0,0,570808,0,0,US
2002,10,FL,5686935,0,15280,6249925,2411207,223377,165863,680,3574491,0,0,18457136,0,129378,US
2002,10,GA,6840937,0,208085,555128,2163997,3293,12523,0,117522,-62639,0,10471235,0,632390,US
2002,10,HI,104839,3745,5587,0,0,14270,18690,3701,861942,0,0,1012934,160,0,US
2002,10,IA,2925501,0,88097,30392,415893,0,7632,0,3885,0,0,3543920,72520,0,US
2002,10,ID,5954,0,451118,21315,0,8041,0,0,11,0,0,534714,0,48275,US
2002,10,IL,7292340,0,9144,278390,7553097,9789,50002,18948,16066,0,0,15227775,0,0,US
2002,10,IN,9715335,0,46413,192512,0,1043,7330,209475,35974,0,0,10208082,0,0,US
2002,10,KS,3035919,0,830,52731,886975,0,0,0,30209,0,0,4037063,30399,0,US
2002,10,KY,5988965,0,242078,39410,0,0,0,0,200609,0,0,6504230,0,33168,US
2002,10,LA,1945383,0,57238,3465290,1559782,102099,4804,141618,163638,0,0,7676726,0,236874,US
2002,10,MA,1079479,0,72624,1484776,496480,66381,99206,0,693462,-91974,0,3910998,0,10564,US
2002,10,MD,1891312,0,116632,119664,1271399,21405,28327,45728,199131,0,0,3702304,0,8706,US
2002,10,ME,49512,0,189087,1155249,0,27763,27942,4,87887,0,0,1837512,0,300067,US
2002,10,MI,5352882,0,141215,1063320,2896004,28206,62147,907,67837,-78289,0,9666158,25,131904,US
2002,10,MN,2867876,0,78831,94526,1241311,26528,40135,0,61546,0,0,4501560,61119,29688,US
2002,10,MO,5631396,0,28288,56713,588220,7693,656,0,44725,-6934,0,6350757,0,0,US
2002,10,MS,1430922,0,0,865929,733226,0,0,1773,5912,0,0,3113659,0,75269,US
2002,10,MT,1430059,0,478740,598,0,0,0,1876,25614,0,0,1942930,0,6043,US
2002,10,NC,6431083,0,320882,233465,3329508,22494,8436,23,37072,7231,0,10524168,0,133974,US
2002,10,ND,2593675,0,117136,996,0,0,0,6811,4024,0,0,2722642,0,0,US
2002,10,NE,1454292,0,103805,34024,930831,0,713,0,1428,0,0,2525721,628,0,US
2002,10,NH,266305,0,55042,21538,861835,4903,8839,0,99883,0,0,1364742,0,46397,US
2002,10,NJ,922668,0,817,1222904,1928875,42805,71531,6367,28805,-12382,0,4212390,0,0,US
2002,10,NM,2369304,0,18520,262379,0,0,1226,0,1540,0,0,2652969,0,0,US
2002,10,NV,1232508,91354,128906,1114978,0,0,0,11739,1737,0,0,2581222,0,0,US
2002,10,NY,2180714,0,1798460,3203694,2997497,67081,107258,0,698534,-70546,0,11030288,4982,42615,US
2002,10,OH,10549417,0,39058,74444,742491,15974,2661,16587,33430,0,0,11484753,0,10690,US
2002,10,OK,2863326,0,91215,1307405,0,0,0,5309,7389,-16312,0,4281935,0,23603,US
2002,10,OR,413631,0,2337231,806148,0,3466,4412,0,6,0,0,3653990,23417,65679,US
2002,10,PA,9418532,0,163632,499461,6445672,46693,87608,51674,180184,-62190,0,16900609,4177,65165,US
2002,10,RI,0,0,276,472876,0,42401,7969,0,4116,0,0,527637,0,0,US
2002,10,SC,2786225,0,102535,133389,4116556,0,1235,26,13666,-94467,0,7153400,0,94235,US
2002,10,SD,64934,0,367304,1484,0,0,0,0,539,0,0,434674,413,0,US
2002,10,TN,4181096,0,606977,25930,2545690,201,4068,1009,17419,-58287,0,7406944,240,82601,US
2002,10,TX,11023433,0,44932,15693311,1800037,220788,38411,208165,101344,0,0,29398621,173421,94779,US
2002,10,US-TOTAL,159099294,1235076,17171334,54200820,60493052,1193181,1212840,907601,8115979,-680998,30956,307059460,734355,3345970,US
2002,10,UT,2906261,20532,32525,217016,0,455,579,0,3323,0,0,3180691,0,0,US
2002,10,VA,3034523,0,50885,235326,1921932,31468,47318,0,49591,-124578,0,5376065,0,129600,US
2002,10,VT,0,0,43666,286,93192,0,0,0,161,0,0,174061,988,35768,US
2002,10,WA,950399,0,4937795,458666,830425,5802,16631,29112,2523,170,0,7361957,25570,104864,US
2002,10,WI,3396449,0,279192,112856,925424,14865,28438,0,33187,0,0,4852748,3390,58947,US
2002,10,WV,7731503,0,68657,14254,0,85,738,14216,20229,0,0,7849682,0,0,US
2002,10,WY,3598099,0,20327,79590,0,3845,0,0,3744,0,0,3744127,38522,0,US
2002,11,AK,49368,0,148866,317644,0,0,993,0,67540,0,0,584503,0,92,US
2002,11,AL,6222190,0,1227794,795527,2832590,127,979,12780,18498,0,0,11349447,0,238961,US
2002,11,AR,2026230,0,127723,166036,1081735,1333,409,0,10147,0,0,3548753,0,135140,US
2002,11,AZ,3434543,0,384466,1437748,2506794,8583,5041,0,1955,18321,23,7797474,0,0,US
2002,11,CA,158407,1077288,1771023,6585897,2163179,25571,161932,61953,169677,-51950,28152,12642570,157969,333472,US
2002,11,CO,2911461,0,62635,672031,0,0,2557,83,2945,-17477,0,3646301,12066,0,US
2002,11,CT,297579,0,46723,591180,1453640,67035,67633,0,100721,-122,0,2624390,0,0,US
2002,11,DC,0,0,0,0,0,0,0,0,421,0,0,421,0,0,US
2002,11,DE,255982,0,0,24189,0,0,0,18261,29401,0,0,327833,0,0,US
2002,11,FL,4946311,0,24345,4696335,2801549,275975,166064,793,1950567,0,0,14965559,0,103620,US
2002,11,GA,5167059,0,315567,131120,2105609,2824,10109,0,114107,-52663,0,8351790,0,558058,US
2002,11,HI,131816,3100,5737,0,0,10246,13952,3427,776072,0,0,944493,142,0,US
2002,11,IA,2787117,0,83359,29069,414668,0,9640,0,4637,0,0,3409109,80620,0,US
2002,11,ID,4799,0,409313,15377,0,3681,0,0,0,0,0,473336,0,40166,US
2002,11,IL,6752771,0,9590,160794,7607143,7709,49056,18057,8917,0,0,14614037,0,0,US
2002,11,IN,9855525,0,41971,224327,0,1026,9421,208589,48422,0,0,10389280,0,0,US
2002,11,KS,2972383,0,881,56869,858367,0,0,0,19105,0,0,3939877,32272,0,US
2002,11,KY,5729535,0,282109,34266,0,0,0,0,156772,0,0,6235710,0,33028,US
2002,11,LA,1728094,0,56689,2874516,1512446,66898,5787,189693,175751,0,0,6846423,0,236549,US
2002,11,MA,1164672,0,74469,1103064,480311,65336,95336,0,498592,-91690,0,3396939,0,6849,US
2002,11,MD,2341093,0,178384,87341,1079479,18125,24207,32239,120667,0,0,3891333,0,9798,US
